Date,Rain (mm),Temp Max( C ),Temp Min ( C )
07-09-2022,40,31,20.1
08-09-2022,39,29.5,20.7
09-09-2022,0,26,19.9
10-09-2022,0.7,24.5,20.3
11-09-2022,0,27.5,21
12-09-2022,0.8,26.7,20.5
13-09-2022,0.8,26.8,20.1
14-09-2022,0,28.3,19.6
15-09-2022,3,26.3,20
16-09-2022,0.2,27.8,19.8
17-09-2022,0,27.7,20
18-09-2022,0,28,20.3
19-09-2022,0,29.5,20.6
20-09-2022,0.2,29.3,20.5
21-09-2022,0,28.2,19.1
22-09-2022,0,27.9,19.6
23-09-2022,0,28,19.1
24-09-2022,0,28.9,19.7
25-09-2022,0,28.9,20.4
26-09-2022,10,28.9,19.6
27-09-2022,0,29.4,21
28-09-2022,13,27.1,20.6
29-09-2022,0,27.7,21.1
30-09-2022,0,27.6,20.4
01-10-2022,1,27.2,20
02-10-2022,18,25.4,18.7
03-10-2022,3,24.2,18.2
04-10-2022,0,26.2,20.2
05-10-2022,0.5,26.5,20.5
06-10-2022,0,27.5,20.4
07-10-2022,0,27.7,-----
08-10-2022,0,27,19.3
09-10-2022,0,27.5,20
10-10-2022,0,28,21.3
11-10-2022,2,26.5,20.8
12-10-2022,28,28.3,21.5
13-10-2022,0,27.7,21.4
14-10-2022,4,28.2,20.6
15-10-2022,66,29,20.1
16-10-2022,46,26.9,19.8
17-10-2022,35,29,20.1
18-10-2022,19,26.6,19.7
19-10-2022,0.3,28.5,20.6
20-10-2022,29,28.5,19.4
21-10-2022,61,30,19.4
22-10-2022,0.1,28.8,20.1
23-10-2022,0,28,19.4
24-10-2022,0.1,27.9,18.1
25-10-2022,0,28.4,17
26-10-2022,0,28,15.4
27-10-2022,0,29,16.3
28-10-2022,0,29.5,15.5
29-10-2022,0,29.7,18.7
30-10-2022,0.2,27.7,19.2
31-10-2022,11,27.7,18.7
01-11-2022,0,28.2,19
02-11-2022,0,29.3,19.8
03-11-2022,8,26.5,18.8
04-11-2022,3,24,19.6
05-11-2022,8,26,20.1
06-11-2022,0,27,19.4
07-11-2022,0,27.5,19.1
08-11-2022,4,27.8,18.5
09-11-2022,0,29,17.9
10-11-2022,0,29,18.5
11-11-2022,0,27.8,18.1
12-11-2022,0,28.4,19.6
13-11-2022,0.7,22.2,19.5
14-11-2022,23,21.6,19.4
15-11-2022,0.2,23.8,19
16-11-2022,0.8,28.2,18.8
17-11-2022,0,27,19
18-11-2022,0,28.4,17.6
19-11-2022,0,28.4,15.6
20-11-2022,0,27.8,15.8
21-11-2022,0,27,15.4
22-11-2022,0,25.2,13.9
23-11-2022,0.2,27.2,18.8
24-11-2022,0,24.1,20.2
25-11-2022,3,25.6,20.4
26-11-2022,6,22.8,18.6
27-11-2022,0,27.3,18.8
28-11-2022,0,28.2,20
29-11-2022,0,28,20.2
30-11-2022,0,28.3,19.8
01-12-2022,0,27.8,17
02-12-2022,0,28.1,17.8
03-12-2022,0,25.5,19.8
04-12-2022,0,28.5,19.4
05-12-2022,0,29,19.5
06-12-2022,0,28.5,18.6
07-12-2022,0,27.4,19.7
08-12-2022,0,27.4,17.8
09-12-2022,0,27.6,17.3
10-12-2022,0,26,18.2
11-12-2022,4,21.8,16.8
12-12-2022,41,19.6,17.8
13-12-2022,21,21.6,19
14-12-2022,9,24,19.4
15-12-2022,8,25.4,18.6
16-12-2022,0,26.2,18
17-12-2022,0,27.6,15
18-12-2022,0,29,15.6
19-12-2022,0,28.4,18.4
20-12-2022,0,26.5,17.6
21-12-2022,0,26.2,16.6
22-12-2022,0,28.4,17.2
23-12-2022,0,27.7,14.4
24-12-2022,0,28.2,15.4
25-12-2022,0,29.2,14
26-12-2022,0,29,18.4
27-12-2022,4,24.4,19.8
28-12-2022,1,25.4,19.8
29-12-2022,0,23.6,19.1
30-12-2022,0,28.2,18.5
31-12-2022,0,28.5,16.2
01-01-2023,0,28.4,16.5
02-01-2023,0,29,15.9
03-01-2023,0,29.1,16.1
04-01-2023,0,28,16.3
05-01-2023,0,26.8,16.8
06-01-2023,0,26.3,16.8
07-01-2023,0,25,16.2
08-01-2023,0,26.4,16.3
09-01-2023,0,26.2,17
10-01-2023,0,26.4,14.5
11-01-2023,0,28,14.3
12-01-2023,0,28,13
13-01-2023,0,29,14.2
14-01-2023,0,30.1,13.4
15-01-2023,0,29.6,14.5
16-01-2023,0,29.8,12.8
17-01-2023,0,30.9,13.4
18-01-2023,0,30.3,14.7
19-01-2023,0,30,14.7
20-01-2023,0,29.5,14.5
21-01-2023,0,29.5,14
22-01-2023,0,26.6,16.6
23-01-2023,0,26.4,15.2
24-01-2023,0,27.5,16.2
25-01-2023,0,24.2,18.5
26-01-2023,0,26.6,16.3
27-01-2023,0,29.2,15.5
28-01-2023,0,29.6,16.4
29-01-2023,0,29.6,14.7
30-01-2023,0,29.4,14.4
31-01-2023,0,29.7,18
01-02-2023,0,27.7,18.6
02-02-2023,0,28.8,15.4
03-02-2023,0,29,17.8
04-02-2023,0,29,17.4
05-02-2023,0,26,18.4
06-02-2023,0,31,17.5
07-02-2023,0,32.2,17.2
08-02-2023,0,31.1,17.5
09-02-2023,0,31.5,18.1
10-02-2023,0,31.1,17.5
11-02-2023,0,31.3,17
12-02-2023,0,31,15.7
13-02-2023,0,31.9,15.9
14-02-2023,0,33,16.2
15-02-2023,0,32.5,15.8
16-02-2023,0,31.7,15.8
17-02-2023,0,32.5,14.2
18-02-2023,0,32,16.6
19-02-2023,0,31.1,17
20-02-2023,0,31.6,17.2
21-02-2023,0,31.6,18
22-02-2023,0,31.2,16.8
23-02-2023,0,32.3,19
24-02-2023,0,32.3,16.2
25-02-2023,0,31.6,16.5
26-02-2023,0,32.6,15.6
27-02-2023,0,33.2,17.8
28-02-2023,0,31.3,16.2
01-03-2023,0,30.6,16
02-03-2023,0,30.5,19.8
03-03-2023,0,30.9,17.8
04-03-2023,0,30.7,15.4
05-03-2023,0,31.4,16.5
06-03-2023,0,32.4,18.8
07-03-2023,0,32.2,17.3
08-03-2023,0,32.4,16.4
09-03-2023,0,31.8,19.1
10-03-2023,0,30.6,18.2
11-03-2023,0,29.6,17.4
12-03-2023,0,30.5,17
13-03-2023,0,31.8,17.4
14-03-2023,0,32.5,19.2
15-03-2023,0,32.9,19.1
16-03-2023,0,33.6,19.8
17-03-2023,0,33.6,21.7
18-03-2023,3,33,20
19-03-2023,5,31.6,20
20-03-2023,0,31.4,21
21-03-2023,0,32.6,21
22-03-2023,0,32.3,20
23-03-2023,0,32.9,20.1
24-03-2023,0,33.8,22
25-03-2023,0,34.5,22.8
26-03-2023,0,34.5,22.8
27-03-2023,0,32.6,23.4
28-03-2023,0.2,33.4,22.1
29-03-2023,0,34.5,21.8
30-03-2023,0,35.5,23.4
31-03-2023,0,34,23.1
01-04-2023,0,33.8,22.4
02-04-2023,0,35,23.5
03-04-2023,0,34.1,23.3
04-04-2023,0,34.5,22.5
05-04-2023,0,34,22.4
06-04-2023,0,31.2,21.7
07-04-2023,0,34.8,22.7
08-04-2023,0,33.9,22.2
09-04-2023,0,33,21.5
10-04-2023,0,33.6,20.5
11-04-2023,0,34.5,21
12-04-2023,0,34.3,20.7
13-04-2023,0,35.7,21.4
14-04-2023,0,35.6,20
15-04-2023,0,36.4,21.7
16-04-2023,0,36,22.3
17-04-2023,0,35.1,19.7
18-04-2023,0,36,20.8
19-04-2023,0,35.4,21
20-04-2023,0,36.5,22.2
21-04-2023,0,36.1,23.6
22-04-2023,0,36,23.4
23-04-2023,7,35.2,22.3
24-04-2023,0,34.8,23.5
25-04-2023,0,35,22.5
26-04-2023,0,34,23
27-04-2023,0,33.3,23.7
28-04-2023,0,33,23.2
29-04-2023,0,33.5,22
30-04-2023,0,34.5,22.2
01-05-2023,0,31.1,23
02-05-2023,26,32,21.5
03-05-2023,27,31,21
04-05-2023,0.8,30.4,21.4
05-05-2023,14,29,21.2
06-05-2023,40,30.6,20.8
07-05-2023,0,28.4,22.4
08-05-2023,3,29.3,21.1
09-05-2023,6,28.1,21.4
10-05-2023,5,29.8,20.5
11-05-2023,0.6,32.5,22.3
12-05-2023,0,33.4,23.6
13-05-2023,13,33.4,20.9
14-05-2023,0,32.4,22.6
15-05-2023,0,31,22.3
16-05-2023,0,32.8,23
17-05-2023,0,33,23
18-05-2023,0,35,23.6
19-05-2023,0,35.5,25.1
20-05-2023,0,35.5,23.5
21-05-2023,0,35.4,23.4
22-05-2023,30,34.4,21.2
23-05-2023,31,33.4,21
24-05-2023,16,32.2,22
25-05-2023,26,33.2,20.2
26-05-2023,1,32,21.5
27-05-2023,0,32.1,22
28-05-2023,0,31.9,21.8
29-05-2023,0,32.5,23.1
30-05-2023,0,33.6,23
31-05-2023,0,33.3,23.4
01-06-2023,65,31.3,19.6
02-06-2023,0,31.3,21.3
03-06-2023,0,31.4,22.6
04-06-2023,0,32.4,23
05-06-2023,0,33.4,23
06-06-2023,0,30.6,22.5
07-06-2023,0,31.6,22
08-06-2023,5,32.2,22.3
09-06-2023,0.2,32,22.4
10-06-2023,0,32.5,22.1
11-06-2023,1,32.3,21.1
12-06-2023,0,31,21.2
13-06-2023,0.5,30.8,21.7
14-06-2023,21,32.6,21.4
15-06-2023,0,31.5,21.6
16-06-2023,2,32,21.9
17-06-2023,0,31.5,21.8
18-06-2023,0,32.1,22
19-06-2023,1,31.5,22.6
20-06-2023,0,28.4,21.7
21-06-2023,2,28.2,22.2
22-06-2023,19,24.8,20.8
23-06-2023,3,28.3,21
24-06-2023,8,30.7,21.2
25-06-2023,0.2,29.1,21
26-06-2023,0.6,27,20.9
27-06-2023,7,29.1,21.1
28-06-2023,0,27.6,20.4
29-06-2023,2,29.4,20.3
30-06-2023,0,28.2,20.6
01-07-2023,2,29.3,21
02-07-2023,0,29.9,21.4
03-07-2023,0,30.8,22
04-07-2023,18,28.6,21.2
05-07-2023,4,30.1,20.3
06-07-2023,1,27.1,20.2
07-07-2023,0.3,26.6,20.5
08-07-2023,0.3,26.9,20.6
09-07-2023,8,27.5,20.5
10-07-2023,8,26.5,20.9
11-07-2023,1,27.3,21.2
12-07-2023,10,28.5,21
13-07-2023,15,27.4,20.3
14-07-2023,12,28.2,20.8
15-07-2023,25,27.2,20.1
16-07-2023,1,27.5,20.4
17-07-2023,2,29.1,21.4
18-07-2023,0,28.5,21
19-07-2023,0.2,28.1,20.6
20-07-2023,0,28.8,20.8
21-07-2023,0,27.3,20.7
22-07-2023,0,28.7,21.5
23-07-2023,0,28.4,21.4
24-07-2023,0.2,26.7,20.7
25-07-2023,7,26.6,19.9
26-07-2023,7,24.9,20.2
27-07-2023,12,24.5,19.4
28-07-2023,7,24,18.8
29-07-2023,0,25.8,19.2
30-07-2023,2,28.4,20.1
31-07-2023,0.6,26.7,19.8
01-08-2023,0,29.2,20.8
02-08-2023,0,29.3,20.8
03-08-2023,0,28,18.5
04-08-2023,0,28.3,20.2
05-08-2023,0,28.7,20.2
06-08-2023,0,30.1,20.4
07-08-2023,0.2,29,21.2
08-08-2023,2,29.8,20.6
09-08-2023,0,29.6,20.5
10-08-2023,1,28.4,20.8
11-08-2023,0,30.4,21.8
12-08-2023,0,30,22
13-08-2023,0,30.4,22.3
14-08-2023,0,31.3,21
15-08-2023,0.4,30.4,20
16-08-2023,0,30,21
17-08-2023,0,31,21
18-08-2023,0,31.8,21.8
19-08-2023,0,31,21.2
20-08-2023,0,29.5,21.1
21-08-2023,8,29,20.2
22-08-2023,0,29.5,20.9
23-08-2023,0,30.8,21.8
24-08-2023,0,31,22
25-08-2023,0,31.6,21.6
26-08-2023,0,30.5,20.6
27-08-2023,0,32.2,21.8
28-08-2023,0,31.8,22.2
29-08-2023,0,31.4,21.9
30-08-2023,0,32.6,22.6
31-08-2023,0,30.6,21.9
01-09-2023,0.4,32.5,22.9
02-09-2023,89,31,20
03-09-2023,0,29.5,22.2
04-09-2023,2,29.6,21.4
05-09-2023,0.2,28.1,21
06-09-2023,0,25.6,20.6
07-09-2023,25,27.4,20.4
08-09-2023,0,28.5,21.2
09-09-2023,4,29,21
10-09-2023,0,28.5,20.8
11-09-2023,0,30.5,21.2
12-09-2023,1,29.5,21.2
13-09-2023,0,28.5,20.8
14-09-2023,0,30.3,21
15-09-2023,19,29.3,20
16-09-2023,0,27.7,20.8
17-09-2023,1,27.8,21.2
18-09-2023,0,28.5,21.3
19-09-2023,9,29.5,20.5
20-09-2023,22,29.5,21
21-09-2023,1,30,20.8
22-09-2023,11,30,20.8
23-09-2023,20,30,20.6
24-09-2023,1,30,21.4
25-09-2023,6,30.8,21.6
26-09-2023,6,30,21.3
27-09-2023,23,28.5,21
28-09-2023,2,29.9,-----
29-09-2023,0,28.5,21
30-09-2023,0,27.8,20.4
01-10-2023,0,27.1,21
02-10-2023,0.4,28.1,21.1
03-10-2023,0,29.3,20.2
04-10-2023,0,29.7,20.4
05-10-2023,0,29.8,21
06-10-2023,0,30.1,21.7
07-10-2023,0,30.5,21.7
08-10-2023,0,29.8,21.8
09-10-2023,0,29.7,21.9
10-10-2023,14,29.8,21.4
11-10-2023,66,29.4,20.6
12-10-2023,1,29.7,21.3
13-10-2023,5,28.6,21
14-10-2023,0,29.3,19.7
15-10-2023,0,31,20.1
16-10-2023,1,31.4,21.6
17-10-2023,0,31.2,21.5
18-10-2023,0,29.2,21.1
19-10-2023,0,30.5,18.6
20-10-2023,0,30,19.4
21-10-2023,0,29.5,19.4
22-10-2023,0,30.7,20.5
23-10-2023,0,30.2,21.7
24-10-2023,0,31.3,19.6
25-10-2023,0,30.5,17.1
26-10-2023,0,31.6,17.3
27-10-2023,0,31.4,18.4
28-10-2023,0,30.8,19.6
29-10-2023,0,29.3,20.7
30-10-2023,0,29.8,21.4
31-10-2023,0,29.5,20.4
01-11-2023,9,28.3,19.9
02-11-2023,0,27.2,20.4
03-11-2023,0,29.2,20.4
04-11-2023,0,28.5,21.2
05-11-2023,2,31.3,20.8
06-11-2023,2,29,20.8
07-11-2023,0,29,21.7
08-11-2023,71,28.7,19.1
09-11-2023,29,25.6,20.5
10-11-2023,0,28.2,20.6
11-11-2023,0,27.6,19.8
12-11-2023,0,27.6,18.4
13-11-2023,0,30,18.3
14-11-2023,0,28.4,17.5
15-11-2023,0,28.2,18.5
16-11-2023,0,24.7,19.4
17-11-2023,0,28.4,19.1
18-11-2023,0,29.6,21
19-11-2023,0,29.7,20.2
20-11-2023,0,30,19.1
21-11-2023,0,29.9,18.9
22-11-2023,0,29.3,20.4
23-11-2023,0,27.4,21.1
24-11-2023,2,28.3,20.8
25-11-2023,0.6,28,19.9
26-11-2023,0,27,20.2
27-11-2023,0,26.7,18.8
28-11-2023,0,27.1,20.2
29-11-2023,0,29,20
30-11-2023,0,28.2,20.7
01-12-2023,0,28.5,19.7
02-12-2023,0,28.3,73.8
03-12-2023,0,27.4,18.7
04-12-2023,0.3,27.4,20.4
05-12-2023,0.4,24.5,20.2
06-12-2023,0,23.6,19.4
07-12-2023,0,28.2,19.4
08-12-2023,0,31.2,20.4
09-12-2023,0,30.1,21.1
10-12-2023,0,27.6,21.4
11-12-2023,0,28.4,20.2
12-12-2023,0,29,19.5
13-12-2023,0,29,19.4
14-12-2023,0,28.6,18.3
15-12-2023,0,27.5,17.7
16-12-2023,0,26.5,17.4
17-12-2023,0,26.3,19.1
18-12-2023,0,27.3,20.3
19-12-2023,0,25,19
20-12-2023,0,23.6,17.7
21-12-2023,0,27.3,17.7
23-12-2023,0,27.2,18
24-12-2023,0,29.2,16.4
25-12-2023,0,29,15
26-12-2023,0,30,18.6
29-12-2023,0,28.9,17.4
30-12-2023,0,28.2,18.9
31-12-2023,0,26.8,17.8
01-01-2024,0,29,17.1
02-01-2024,0,27.3,17
03-01-2024,0,28.2,18.5
05-01-2024,0,25.5,18.8
06-01-2024,0,29.2,18.9
07-01-2024,0,28.4,18.5
08-01-2024,0,28.6,18
09-01-2024,0,29.6,19.9
11-01-2024,0,25.4,17.5
12-01-2024,0,26.4,17.4
13-01-2024,0,29.6,16.9
14-01-2024,0,28.4,16.6
15-01-2024,0,28,18
16-01-2024,0,29.8,17
17-01-2024,0,29.9,17.4
18-01-2024,0,29.1,17.3
19-01-2024,0,29.1,17.1
20-01-2024,0,29.2,17
21-01-2024,0,29.5,17.8
22-01-2024,0,29.5,17.9
23-01-2024,0,30.5,18.5
24-01-2024,0,30.6,16.3
25-01-2024,0,30.4,17.9
26-01-2024,0,30,18.9
27-01-2024,0,29.5,17.5
28-01-2024,0,29.5,16.2
29-01-2024,NA,28.7,NA
30-01-2024,0,28.5,17.6
31-01-2024,0,29,16.3
01-02-2024,0,30.4,16.4
02-02-2024,0,31.6,19.3
03-02-2024,0,31.4,20.1
04-02-2024,0,31.3,20.2
05-02-2024,0,30.6,18.6
06-02-2024,0,31.4,18.3
07-02-2024,0,31.8,18.1
08-02-2024,0,33.1,17.4
09-02-2024,0,34.1,18.4
10-02-2024,0,34.2,18.4
11-02-2024,0,33.2,19.2
12-02-2024,0,31.2,18
13-02-2024,0,31,16.5
14-02-2024,0,32,17.2
16-02-2024,0,31.2,17.9
17-02-2024,0,31.4,18.2
18-02-2024,0,30.4,17.7
19-02-2024,0,32,18.3
20-02-2024,0,32.6,18.4
21-02-2024,0,33,19.4
23-02-2024,0,32.8,21.8
24-02-2024,0,33.4,21
25-02-2024,0,34.5,21.6
26-02-2024,0,32.5,21
27-02-2024,0,32,19
28-02-2024,0,31.2,20
29-02-2024,0,31.5,19
01-03-2024,0,33.3,18.1
02-03-2024,0,33.5,18.6
03-03-2024,0,32.8,19.4
04-03-2024,0,33.1,20
05-03-2024,0,33,20.3
06-03-2024,0,34.8,20.5
07-03-2024,0,36,22.2
08-03-2024,0,34.5,21.4
09-03-2024,0,34.8,21.5
10-03-2024,0,34.5,23.3
11-03-2024,0,35.1,23
12-03-2024,0,34.2,21.6
13-03-2024,0,34,21.8
14-03-2024,0,34.6,22
15-03-2024,0,34.2,23.5
16-03-2024,0,34.6,24.2
17-03-2024,0,35.1,24
18-03-2024,0,34.5,22.1
19-03-2024,0,34.4,22.2
20-03-2024,0,34.1,22.3
21-03-2024,0,34.5,21
22-03-2024,0,34.6,20.5
23-03-2024,0,32.6,21.2
24-03-2024,0,33,21.3
25-03-2024,0,34.6,21.2
26-03-2024,0,35.4,21
27-03-2024,0,35.2,21
28-03-2024,0,35.6,21
29-03-2024,0,35.2,22
30-03-2024,0,36,23.6
31-03-2024,0,36.4,23.2
01-04-2024,0,36.6,22.6
02-04-2024,0,35.4,23.4
03-04-2024,0,35.1,24.5
04-04-2024,0,37.2,24.3
05-04-2024,0,36.6,22.4
06-04-2024,0,37,24
07-04-2024,0,37,23.6
08-04-2024,0,37.6,23
09-04-2024,0,37.2,24
10-04-2024,0,37,22.5
11-04-2024,0,35.2,22.5
12-04-2024,0,36,21.6
13-04-2024,0,35.8,22.6
14-04-2024,0,34.6,22.5
15-04-2024,0,34.5,22.3
16-04-2024,0,35.4,22
17-04-2024,0,35.9,25.2
18-04-2024,0,36.7,24.5
19-04-2024,0,35.8,24.4
20-04-2024,0,37.2,24.4
21-04-2024,0,36.6,24.2
22-04-2024,0,34,24.2
23-04-2024,0,37.4,25.2
24-04-2024,0,37.2,24.8
25-04-2024,0,37.6,23.4
26-04-2024,0,37,24.8
27-04-2024,0,37.4,24.4
28-04-2024,0,37.4,23.4
29-04-2024,0,38,23.4
30-04-2024,0,38.5,25
01-05-2024,0,37.8,25.2
02-05-2024,0,38.2,24.8
03-05-2024,0,38.1,25.2
04-05-2024,0,38.2,26.4
05-05-2024,17,37,23.3
06-05-2024,0,37.6,24.1
07-05-2024,0,37,24.2
08-05-2024,19,36.3,21.2
09-05-2024,0,33.8,22.4
10-05-2024,18,34.2,20.2
11-05-2024,14,33.6,22
12-05-2024,2,31.9,21
13-05-2024,0,32.6,24
14-05-2024,14,33.6,21
15-05-2024,26,30.4,20.2
16-05-2024,0,31.4,22.2
17-05-2024,0,31.8,23.2
18-05-2024,19,30.5,22.1
19-05-2024,0,29.2,22
20-05-2024,30,29.3,22
21-05-2024,18,28.6,22
22-05-2024,2,29.1,21.7
23-05-2024,0,31.6,22.1
24-05-2024,0.2,31.5,23.2
25-05-2024,0,33.4,24.4
26-05-2024,1,32,21.6
27-05-2024,0,30.7,21.6
28-05-2024,0,30.2,21.9
29-05-2024,0,31.6,22.4
30-05-2024,0,31.2,22.2
31-05-2024,0,31.8,22
01-06-2024,0,33,23.3
02-06-2024,0,35.4,24.6
03-06-2024,30,33.8,20.4
04-06-2024,111,31.8,19.3
05-06-2024,0,29.5,21.8
06-06-2024,0.5,31.4,23
07-06-2024,6,31.2,21.6
08-06-2024,5,29.6,21.8
09-06-2024,15,29,21.4
10-06-2024,0,29.6,20.8
11-06-2024,9,29.6,21.2
12-06-2024,3,27.1,21.6
13-06-2024,3,29.2,21.5
14-06-2024,0,29,21.2
15-06-2024,4,29.6,21
16-06-2024,0,29.1,21.1
17-06-2024,0,30,21
18-06-2024,0,30.1,21.5
19-06-2024,2,30.8,22
20-06-2024,0.4,30.3,22.2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
